Timestamp,Interface,Action,Temperature,Elapsed Time
2024-08-08T19:57:16.136289,Steering Wheel Touch,Change Temperature,28,244.9721119403839
2024-08-08T19:57:18.175102,Steering Wheel Touch,Change Temperature,27,247.01092529296875
2024-08-08T19:57:18.408442,Steering Wheel Touch,Change Temperature,26,247.24426531791687
2024-08-08T19:57:20.749872,Steering Wheel Touch,Change Temperature,25,249.58569502830505
2024-08-08T19:57:20.847338,Steering Wheel Touch,Change Temperature,24,249.68316102027893
2024-08-08T19:57:21.046974,Steering Wheel Touch,Change Temperature,23,249.88279724121094
2024-08-08T19:57:21.452393,Steering Wheel Touch,Change Temperature,22,250.28821563720703
2024-08-08T19:57:21.864743,Steering Wheel Touch,Change Temperature,21,250.70056629180908
2024-08-08T20:03:28.590678,Audio,Play t26.mp3,21,617.4265010356903
2024-08-08T20:03:32.693912,Infotainment Touch,Change Temperature,21,621.5297343730927
2024-08-08T20:03:32.773204,Infotainment Touch,Change Temperature,22,621.6090271472931
2024-08-08T20:03:33.182628,Infotainment Touch,Change Temperature,23,622.0184509754181
2024-08-08T20:03:36.379097,Infotainment Touch,Change Temperature,24,625.2149202823639
2024-08-08T20:03:36.573288,Infotainment Touch,Change Temperature,25,625.4091107845306
2024-08-08T20:03:37.221415,Infotainment Touch,Change Temperature,26,626.0572385787964
2024-08-08T20:04:06.377482,Audio,Play t19.mp3,26,655.2133049964905
2024-08-08T20:04:11.522744,Infotainment Touch,Change Temperature,25,660.3585669994354
2024-08-08T20:04:11.715652,Infotainment Touch,Change Temperature,24,660.5514752864838
2024-08-08T20:04:11.715727,Infotainment Touch,Change Temperature,23,660.5515506267548
2024-08-08T20:04:11.902438,Infotainment Touch,Change Temperature,22,660.7382605075836
2024-08-08T20:04:13.141147,Infotainment Touch,Change Temperature,21,661.9769706726074
2024-08-08T20:04:13.756151,Infotainment Touch,Change Temperature,20,662.59197473526
2024-08-08T20:04:14.181539,Infotainment Touch,Change Temperature,19,663.0173621177673
2024-08-08T20:04:28.277633,Audio,Play t30.mp3,19,677.1134569644928
2024-08-08T20:04:32.496761,Infotainment Touch,Change Temperature,20,681.3325839042664
2024-08-08T20:04:32.619905,Infotainment Touch,Change Temperature,21,681.4557280540466
2024-08-08T20:04:32.819531,Infotainment Touch,Change Temperature,22,681.655353307724
2024-08-08T20:04:33.934144,Infotainment Touch,Change Temperature,23,682.7699673175812
2024-08-08T20:04:34.124685,Infotainment Touch,Change Temperature,24,682.9605076313019
2024-08-08T20:04:34.329048,Infotainment Touch,Change Temperature,25,683.1648714542389
2024-08-08T20:04:34.552871,Infotainment Touch,Change Temperature,26,683.3886947631836
2024-08-08T20:04:34.829175,Infotainment Touch,Change Temperature,27,683.664998292923
2024-08-08T20:04:35.053275,Infotainment Touch,Change Temperature,28,683.889098405838
2024-08-08T20:04:35.275295,Infotainment Touch,Change Temperature,29,684.111118555069
2024-08-08T20:04:35.778467,Infotainment Touch,Change Temperature,30,684.6142907142639
2024-08-08T20:04:57.374577,Audio,Play t23.mp3,30,706.2104005813599
2024-08-08T20:05:00.969015,Infotainment Touch,Change Temperature,29,709.8048379421234
2024-08-08T20:05:01.055021,Infotainment Touch,Change Temperature,28,709.8908438682556
2024-08-08T20:05:01.261350,Infotainment Touch,Change Temperature,27,710.0971727371216
2024-08-08T20:05:01.363612,Infotainment Touch,Change Temperature,26,710.1994352340698
2024-08-08T20:05:02.395100,Infotainment Touch,Change Temperature,25,711.2309086322784
2024-08-08T20:05:03.107490,Infotainment Touch,Change Temperature,24,711.9433128833771
2024-08-08T20:05:03.415821,Infotainment Touch,Change Temperature,23,712.2516446113586
2024-08-08T20:09:34.685613,Audio,Play t20.mp3,23,983.5214357376099
2024-08-08T20:09:40.058495,Infotainment Knob,Change Temperature,22,988.8943183422089
2024-08-08T20:09:43.056435,Infotainment Knob,Change Temperature,21,991.8922588825226
2024-08-08T20:09:44.577094,Infotainment Knob,Change Temperature,20,993.4129168987274
2024-08-08T20:10:11.875051,Audio,Play t27.mp3,20,1020.7108745574951
2024-08-08T20:10:16.613993,Infotainment Knob,Change Temperature,21,1025.4498162269592
2024-08-08T20:10:16.662205,Infotainment Knob,Change Temperature,22,1025.4980289936066
2024-08-08T20:10:16.755970,Infotainment Knob,Change Temperature,23,1025.5917944908142
2024-08-08T20:10:17.405825,Infotainment Knob,Change Temperature,24,1026.2416489124298
2024-08-08T20:10:17.509699,Infotainment Knob,Change Temperature,25,1026.3455226421356
2024-08-08T20:10:17.609275,Infotainment Knob,Change Temperature,26,1026.445098400116
2024-08-08T20:10:17.736969,Infotainment Knob,Change Temperature,27,1026.5727932453156
2024-08-08T20:10:18.226225,Infotainment Knob,Change Temperature,28,1027.0620489120483
2024-08-08T20:10:18.344467,Infotainment Knob,Change Temperature,29,1027.1802911758423
2024-08-08T20:10:20.837461,Infotainment Knob,Change Temperature,28,1029.6732840538025
2024-08-08T20:10:21.994805,Infotainment Knob,Change Temperature,27,1030.8306291103363
2024-08-08T20:10:33.359860,Audio,Play t16.mp3,27,1042.195683479309
2024-08-08T20:10:40.239593,Infotainment Knob,Change Temperature,26,1049.07541680336
2024-08-08T20:10:40.339633,Infotainment Knob,Change Temperature,25,1049.1754565238953
2024-08-08T20:10:40.948439,Infotainment Knob,Change Temperature,24,1049.784262418747
2024-08-08T20:10:41.043371,Infotainment Knob,Change Temperature,23,1049.8791949748993
2024-08-08T20:10:41.140320,Infotainment Knob,Change Temperature,22,1049.9761435985565
2024-08-08T20:10:41.227371,Infotainment Knob,Change Temperature,21,1050.063194513321
2024-08-08T20:10:41.340930,Infotainment Knob,Change Temperature,20,1050.1767542362213
2024-08-08T20:10:42.073059,Infotainment Knob,Change Temperature,19,1050.9088835716248
2024-08-08T20:10:42.170674,Infotainment Knob,Change Temperature,18,1051.0064976215363
2024-08-08T20:10:42.233658,Infotainment Knob,Change Temperature,17,1051.0694777965546
2024-08-08T20:10:42.318020,Infotainment Knob,Change Temperature,16,1051.1538441181183
2024-08-08T20:10:53.943365,Audio,Play t24.mp3,16,1062.779188156128
2024-08-08T20:10:57.024407,Infotainment Knob,Change Temperature,17,1065.8602306842804
2024-08-08T20:10:57.115194,Infotainment Knob,Change Temperature,18,1065.9510176181793
2024-08-08T20:10:57.203797,Infotainment Knob,Change Temperature,19,1066.0396208763123
2024-08-08T20:10:57.294573,Infotainment Knob,Change Temperature,20,1066.1303975582123
2024-08-08T20:10:57.380917,Infotainment Knob,Change Temperature,21,1066.2167410850525
2024-08-08T20:10:57.442285,Infotainment Knob,Change Temperature,22,1066.2781083583832
2024-08-08T20:10:58.086314,Infotainment Knob,Change Temperature,23,1066.9221374988556
2024-08-08T20:10:58.303409,Infotainment Knob,Change Temperature,24,1067.1392331123352
2024-08-08T20:10:58.437789,Infotainment Knob,Change Temperature,25,1067.273612499237
2024-08-08T20:11:00.028624,Infotainment Knob,Change Temperature,24,1068.8644478321075
