Timestamp,Interface,Action,Temperature,Elapsed Time
2024-08-03T18:01:34.105907,Steering Wheel Knob,Change Temperature,23,66.83090281486511
2024-08-03T18:01:34.136583,Steering Wheel Knob,Change Temperature,22,66.8615791797638
2024-08-03T18:01:34.261565,Steering Wheel Knob,Change Temperature,23,66.98656010627747
2024-08-03T18:01:34.283188,Steering Wheel Knob,Change Temperature,24,67.00818395614624
2024-08-03T18:01:34.314538,Steering Wheel Knob,Change Temperature,25,67.03953337669373
2024-08-03T18:01:34.408930,Steering Wheel Knob,Change Temperature,24,67.13392567634583
2024-08-03T18:01:34.437791,Steering Wheel Knob,Change Temperature,23,67.16278648376465
2024-08-03T18:01:34.471190,Steering Wheel Knob,Change Temperature,22,67.19618606567383
2024-08-03T18:01:34.574027,Steering Wheel Knob,Change Temperature,23,67.29902219772339
2024-08-03T18:01:34.599324,Steering Wheel Knob,Change Temperature,24,67.32432007789612
2024-08-03T18:01:34.676622,Steering Wheel Knob,Change Temperature,25,67.40161776542664
2024-08-03T18:01:34.831768,Steering Wheel Knob,Change Temperature,24,67.5567626953125
2024-08-03T18:01:35.780702,Steering Wheel Knob,Change Temperature,25,68.50569772720337
2024-08-03T18:01:35.811233,Steering Wheel Knob,Change Temperature,26,68.53622889518738
2024-08-03T18:01:35.843598,Steering Wheel Knob,Change Temperature,27,68.56859397888184
2024-08-03T18:01:35.882331,Steering Wheel Knob,Change Temperature,28,68.60732436180115
2024-08-03T18:01:35.942423,Steering Wheel Knob,Change Temperature,29,68.66741895675659
2024-08-03T18:01:36.337835,Steering Wheel Knob,Change Temperature,28,69.0628297328949
2024-08-03T18:01:36.366004,Steering Wheel Knob,Change Temperature,27,69.0909993648529
2024-08-03T18:01:36.390978,Steering Wheel Knob,Change Temperature,26,69.11597418785095
2024-08-03T18:01:36.414692,Steering Wheel Knob,Change Temperature,25,69.13968849182129
2024-08-03T18:01:36.432499,Steering Wheel Knob,Change Temperature,24,69.15749526023865
2024-08-03T18:01:36.457592,Steering Wheel Knob,Change Temperature,23,69.18258857727051
2024-08-03T18:01:36.777540,Steering Wheel Knob,Change Temperature,22,69.5025360584259
2024-08-03T18:01:36.804938,Steering Wheel Knob,Change Temperature,21,69.5299334526062
2024-08-03T18:01:37.121340,Steering Wheel Knob,Change Temperature,20,69.8463351726532
2024-08-03T18:01:37.145503,Steering Wheel Knob,Change Temperature,19,69.87049865722656
2024-08-03T18:01:42.001492,Steering Wheel Knob,Change Temperature,20,74.7264838218689
2024-08-03T18:01:42.900853,Steering Wheel Knob,Change Temperature,19,75.62584853172302
2024-08-03T18:01:45.592001,Raspberry Pi Touch,Change Temperature,18,78.31699633598328
2024-08-03T18:01:45.876827,Raspberry Pi Touch,Change Temperature,17,78.60182118415833
2024-08-03T18:01:47.655960,Steering Wheel Knob,Change Temperature,18,80.38095545768738
2024-08-03T18:01:47.679407,Steering Wheel Knob,Change Temperature,19,80.4044029712677
2024-08-03T18:01:47.708867,Steering Wheel Knob,Change Temperature,20,80.43386316299438
2024-08-03T18:01:47.854791,Steering Wheel Knob,Change Temperature,19,80.57978653907776
2024-08-03T18:01:47.888690,Steering Wheel Knob,Change Temperature,18,80.61368560791016
2024-08-03T18:01:47.934994,Steering Wheel Knob,Change Temperature,17,80.65998911857605
2024-08-03T18:01:48.062536,Steering Wheel Knob,Change Temperature,18,80.78753137588501
2024-08-03T18:01:48.078553,Steering Wheel Knob,Change Temperature,19,80.80354952812195
2024-08-03T18:01:48.106993,Steering Wheel Knob,Change Temperature,20,80.83198976516724
2024-08-03T18:01:48.215916,Steering Wheel Knob,Change Temperature,19,80.94091153144836
2024-08-03T18:01:48.240291,Steering Wheel Knob,Change Temperature,18,80.96528649330139
2024-08-03T18:01:48.266447,Steering Wheel Knob,Change Temperature,17,80.99144315719604
2024-08-03T18:01:48.396957,Steering Wheel Knob,Change Temperature,18,81.12195229530334
2024-08-03T18:01:48.411619,Steering Wheel Knob,Change Temperature,19,81.13661479949951
2024-08-03T18:01:48.427553,Steering Wheel Knob,Change Temperature,20,81.15254950523376
2024-08-03T18:01:48.460163,Steering Wheel Knob,Change Temperature,21,81.18515825271606
2024-08-03T18:01:48.572422,Steering Wheel Knob,Change Temperature,20,81.29741716384888
2024-08-03T18:01:48.611149,Steering Wheel Knob,Change Temperature,19,81.33614468574524
2024-08-03T18:01:48.647144,Steering Wheel Knob,Change Temperature,18,81.3721399307251
2024-08-03T18:01:48.694708,Steering Wheel Knob,Change Temperature,17,81.4197039604187
2024-08-03T18:01:48.800277,Steering Wheel Knob,Change Temperature,18,81.52527213096619
2024-08-03T18:01:48.819239,Steering Wheel Knob,Change Temperature,19,81.54423546791077
2024-08-03T18:01:48.839303,Steering Wheel Knob,Change Temperature,20,81.56429886817932
2024-08-03T18:01:48.981064,Steering Wheel Knob,Change Temperature,19,81.70605897903442
2024-08-03T18:01:49.015677,Steering Wheel Knob,Change Temperature,18,81.74067258834839
2024-08-03T18:01:49.074883,Steering Wheel Knob,Change Temperature,17,81.79987907409668
2024-08-03T18:01:49.183535,Steering Wheel Knob,Change Temperature,18,81.90853023529053
2024-08-03T18:01:49.197674,Steering Wheel Knob,Change Temperature,19,81.92266964912415
2024-08-03T18:01:49.214600,Steering Wheel Knob,Change Temperature,20,81.9395956993103
2024-08-03T18:01:49.377495,Steering Wheel Knob,Change Temperature,19,82.10249066352844
2024-08-03T18:01:49.420483,Steering Wheel Knob,Change Temperature,18,82.14547896385193
2024-08-03T18:01:49.576834,Steering Wheel Knob,Change Temperature,19,82.30182981491089
2024-08-03T18:01:49.614658,Steering Wheel Knob,Change Temperature,20,82.33965373039246
2024-08-03T18:01:51.775642,Steering Wheel Knob,Button Press,20,84.50063633918762
2024-08-03T18:01:52.824954,Steering Wheel Knob,Change Temperature,19,85.5499496459961
2024-08-03T18:01:52.910872,Steering Wheel Knob,Change Temperature,18,85.63586711883545
2024-08-03T18:01:55.297916,Steering Wheel Knob,Change Temperature,19,88.02291083335876
2024-08-03T18:01:55.867715,Steering Wheel Knob,Change Temperature,18,88.59271025657654
2024-08-03T18:01:56.027516,Steering Wheel Knob,Change Temperature,17,88.75251126289368
2024-08-03T18:01:59.808528,Audio,Play 17wSTKnob.mp3,17,92.53352284431458
2024-08-03T18:02:02.139872,Steering Wheel Knob,Change Temperature,18,94.86486721038818
2024-08-03T18:02:02.156234,Steering Wheel Knob,Change Temperature,19,94.88122963905334
2024-08-03T18:02:02.173793,Steering Wheel Knob,Change Temperature,20,94.89878845214844
2024-08-03T18:02:02.510734,Steering Wheel Knob,Change Temperature,21,95.23572897911072
2024-08-03T18:02:02.527596,Steering Wheel Knob,Change Temperature,22,95.25259208679199
2024-08-03T18:02:02.552909,Steering Wheel Knob,Change Temperature,23,95.2779061794281
2024-08-03T18:02:02.838094,Steering Wheel Knob,Change Temperature,24,95.56308960914612
2024-08-03T18:02:02.852784,Steering Wheel Knob,Change Temperature,25,95.57777953147888
2024-08-03T18:02:02.877498,Steering Wheel Knob,Change Temperature,26,95.60249328613281
2024-08-03T18:02:04.782652,Steering Wheel Knob,Change Temperature,25,97.50764656066895
2024-08-03T18:02:05.424682,Steering Wheel Knob,Change Temperature,24,98.14967727661133
2024-08-03T18:02:05.842710,Steering Wheel Knob,Change Temperature,23,98.56770539283752
2024-08-03T18:02:06.330570,Steering Wheel Knob,Change Temperature,22,99.0555648803711
2024-08-03T18:02:06.838362,Steering Wheel Knob,Change Temperature,21,99.56335735321045
2024-08-03T18:02:07.284247,Steering Wheel Knob,Change Temperature,20,100.00924253463745
2024-08-03T18:02:07.722106,Steering Wheel Knob,Change Temperature,19,100.44710183143616
2024-08-03T18:02:08.533109,Steering Wheel Knob,Change Temperature,18,101.25810384750366
2024-08-03T18:02:09.109196,Steering Wheel Knob,Change Temperature,17,101.83419132232666
2024-08-03T18:02:10.780157,Steering Wheel Knob,Change Temperature,18,103.50515222549438
2024-08-03T18:03:39.957850,Steering Wheel Knob,Change Temperature,19,192.6828453540802
2024-08-03T18:03:39.988484,Steering Wheel Knob,Change Temperature,20,192.71347904205322
2024-08-03T18:03:40.334495,Steering Wheel Knob,Change Temperature,21,193.05948996543884
2024-08-03T18:03:40.360757,Steering Wheel Knob,Change Temperature,22,193.0857527256012
2024-08-03T18:03:40.672914,Steering Wheel Knob,Change Temperature,23,193.39790844917297
2024-08-03T18:03:40.690822,Steering Wheel Knob,Change Temperature,24,193.41581749916077
2024-08-03T18:03:41.157292,Steering Wheel Knob,Change Temperature,25,193.88228702545166
2024-08-03T18:03:41.180372,Steering Wheel Knob,Change Temperature,26,193.90536642074585
2024-08-03T18:03:41.217182,Steering Wheel Knob,Change Temperature,27,193.9421784877777
2024-08-03T18:03:41.638135,Steering Wheel Knob,Change Temperature,28,194.363130569458
2024-08-03T18:03:41.667757,Steering Wheel Knob,Change Temperature,29,194.39275217056274
2024-08-03T18:03:41.703410,Steering Wheel Knob,Change Temperature,30,194.428405046463
2024-08-03T18:03:42.609948,Steering Wheel Knob,Change Temperature,30,195.33494305610657
2024-08-03T18:03:42.658866,Steering Wheel Knob,Change Temperature,30,195.3838620185852
2024-08-03T18:04:49.201842,Steering Wheel Knob,Change Temperature,29,261.9268374443054
2024-08-03T18:04:52.604271,Steering Wheel Knob,Change Temperature,30,265.32926654815674
2024-08-03T18:04:54.334132,Steering Wheel Knob,Change Temperature,30,267.05912685394287
2024-08-03T18:04:56.709714,Steering Wheel Knob,Change Temperature,30,269.43470907211304
2024-08-03T18:04:57.534857,Steering Wheel Knob,Change Temperature,29,270.2598526477814
2024-08-03T18:04:58.280066,Steering Wheel Knob,Change Temperature,28,271.0050616264343
2024-08-03T18:04:58.999041,Steering Wheel Knob,Change Temperature,27,271.7240364551544
2024-08-03T18:04:59.616162,Steering Wheel Knob,Change Temperature,26,272.34115743637085
2024-08-03T18:05:00.253566,Steering Wheel Knob,Change Temperature,25,272.9785614013672
2024-08-03T18:05:00.356803,Steering Wheel Knob,Change Temperature,24,273.0817987918854
2024-08-03T18:05:01.861833,Steering Wheel Knob,Change Temperature,23,274.5868284702301
2024-08-03T18:05:02.626354,Steering Wheel Knob,Change Temperature,22,275.3513493537903
2024-08-03T18:05:03.322921,Steering Wheel Knob,Change Temperature,21,276.04791593551636
2024-08-03T18:05:04.047932,Steering Wheel Knob,Change Temperature,20,276.772926568985
2024-08-03T18:05:04.707141,Steering Wheel Knob,Change Temperature,19,277.4321367740631
2024-08-03T18:05:05.411804,Steering Wheel Knob,Change Temperature,18,278.1367995738983
2024-08-03T18:05:06.035790,Steering Wheel Knob,Change Temperature,17,278.7607855796814
2024-08-03T18:05:06.669806,Steering Wheel Knob,Change Temperature,16,279.3948016166687
2024-08-03T18:05:07.269724,Steering Wheel Knob,Change Temperature,15,279.9947199821472
2024-08-03T18:05:07.876683,Steering Wheel Knob,Change Temperature,15,280.60167813301086
2024-08-03T18:05:08.664916,Steering Wheel Knob,Change Temperature,16,281.3899118900299
2024-08-03T18:05:09.310788,Steering Wheel Knob,Change Temperature,17,282.03578305244446
2024-08-03T18:05:09.897337,Steering Wheel Knob,Change Temperature,18,282.62233209609985
2024-08-03T18:05:10.843666,Steering Wheel Knob,Change Temperature,19,283.568660736084
2024-08-03T18:05:11.388662,Steering Wheel Knob,Change Temperature,20,284.1136574745178
2024-08-03T18:05:55.854470,Steering Wheel Knob,Change Temperature,19,328.57946491241455
2024-08-03T18:05:56.733360,Steering Wheel Knob,Change Temperature,18,329.45835614204407
2024-08-03T18:05:58.136097,Steering Wheel Knob,Change Temperature,17,330.86109256744385
2024-08-03T18:05:58.960249,Steering Wheel Knob,Change Temperature,16,331.6852443218231
2024-08-03T18:05:59.560742,Steering Wheel Knob,Change Temperature,17,332.2857367992401
2024-08-03T18:06:00.032986,Steering Wheel Knob,Change Temperature,18,332.757981300354
2024-08-03T18:06:00.569326,Steering Wheel Knob,Change Temperature,19,333.29432129859924
2024-08-03T18:06:10.580529,Steering Wheel Knob,Change Temperature,18,343.3055236339569
2024-08-03T18:06:10.636462,Steering Wheel Knob,Change Temperature,17,343.36145758628845
2024-08-03T18:06:12.596094,Steering Wheel Knob,Change Temperature,18,345.32108902931213
2024-08-03T18:06:13.131853,Steering Wheel Knob,Change Temperature,19,345.8568482398987
2024-08-03T18:06:15.047667,Steering Wheel Knob,Change Temperature,20,347.77266240119934
2024-08-03T18:06:15.780153,Steering Wheel Knob,Change Temperature,21,348.50514793395996
2024-08-03T18:06:24.974489,Steering Wheel Knob,Change Temperature,20,357.6994843482971
2024-08-03T18:06:27.198107,Steering Wheel Knob,Change Temperature,19,359.9231023788452
2024-08-03T18:06:27.994572,Steering Wheel Knob,Change Temperature,18,360.7195677757263
2024-08-03T18:06:28.559429,Steering Wheel Knob,Change Temperature,17,361.28442454338074
2024-08-03T18:06:29.177685,Steering Wheel Knob,Change Temperature,16,361.9026803970337
2024-08-03T18:06:30.283513,Steering Wheel Knob,Change Temperature,15,363.0085082054138
2024-08-03T18:06:30.307082,Steering Wheel Knob,Change Temperature,15,363.03207778930664
2024-08-03T18:06:30.893581,Steering Wheel Knob,Change Temperature,16,363.61857652664185
2024-08-03T18:06:31.049209,Steering Wheel Knob,Change Temperature,17,363.77420449256897
2024-08-03T18:06:31.620171,Steering Wheel Knob,Change Temperature,18,364.34516620635986
2024-08-03T18:06:31.720465,Steering Wheel Knob,Change Temperature,19,364.44546031951904
2024-08-03T18:06:31.888959,Steering Wheel Knob,Change Temperature,20,364.61395359039307
2024-08-03T18:06:32.856266,Steering Wheel Knob,Change Temperature,21,365.5812613964081
